address,bedrooms,area,price
"Avenida Olegário Maciel - Barra da Tijuca, Rio de Janeiro - RJ",2,104,950000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",2,72,434993
"Rua Escritor Rodrigo Melo Franco, 355 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,619000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,381,6252701
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,50,750000
"Rua Franz Weissman - Barra da Tijuca, Rio de Janeiro - RJ",2,64,360000
"Rua Paulo Moura, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,82,850000
"Barra da Tijuca, Rio de Janeiro - RJ",4,192,2369999
"Avenida Ayrton Senna, 170 - Barra da Tijuca, Rio de Janeiro - RJ",2,75,899993
"Avenida Grande Canal - Barra da Tijuca, Rio de Janeiro - RJ",2,88,690000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,88,615315
"Estrada do Guanumbi, 270 - Barra da Tijuca, Rio de Janeiro - RJ",3,87,590000
"Barra da Tijuca, Rio de Janeiro - RJ",5,555,6099699
"Avenida Lúcio Costa, 3360 - Barra da Tijuca, Rio de Janeiro - RJ",4,140,2399993
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,435,5500000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,416,6000000
"Avenida Embaixador Abelardo Bueno, 980 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,675000
"Avenida Lúcio Costa, 6700 - Barra da Tijuca, Rio de Janeiro - RJ",4,247,2800000
"Rua Mário Agostinelli, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,95,608000
"Rua Guimarães Rosa - Barra da Tijuca, Rio de Janeiro - RJ",2,94,870000
"Avenida das Acácias da Península, 540 - Barra da Tijuca, Rio de Janeiro - RJ",4,360,3400000
"Rua Ipanema, 0 - Barra da Tijuca, Rio de Janeiro - RJ",3,185,2100000
"Avenida Lúcio Costa, 4700 - Barra da Tijuca, Rio de Janeiro - RJ",1,55,838000
"Rua Mário Agostinelli, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,559000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,220,2690000
"Rua Jornalista Henrique Cordeiro, 120 - Barra da Tijuca, Rio de Janeiro - RJ",3,137,1429999
"Rua Mário Agostinelli, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,575000
"Rua Mário Agostinelli, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,599000
"Barra da Tijuca, Rio de Janeiro - RJ",3,91,1116769
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,330,4500000
"Avenida Lúcio Costa, 6250 - Barra da Tijuca, Rio de Janeiro - RJ",2,77,1100000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",6,1202,13680000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1712850
"Avenida Jornalista Ricardo Marinho, 450 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,879400
"Avenida Jornalista Ricardo Marinho, 450 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,879300
"Avenida Jornalista Ricardo Marinho, 450 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,879200
"Avenida Jornalista Ricardo Marinho, 450 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,879100
"Rua Deputado José da Rocha Ribas, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1950000
"Barra da Tijuca, Rio de Janeiro - RJ",2,100,890000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,380,9914500
"Barra da Tijuca, Rio de Janeiro - RJ",4,231,2479999
"Rua Desenhista Luiz Guimarães, 260 - Barra da Tijuca, Rio de Janeiro - RJ",2,96,930000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,167,1750000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,300,3580000
"Rua César Lattes, 700 - Barra da Tijuca, Rio de Janeiro - RJ",2,87,760000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,69,1000000
"Avenida Prefeito Dulcídio Cardoso, 1315 - Barra da Tijuca, Rio de Janeiro - RJ",3,128,1630000
"Barra da Tijuca, Rio de Janeiro - RJ",3,146,1200000
"Barra da Tijuca, Rio de Janeiro - RJ",2,78,999993
"Barra da Tijuca, Rio de Janeiro - RJ",2,73,1200000
"Barra da Tijuca, Rio de Janeiro - RJ",2,56,430000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",3,90,840000
"Rua Alceu Amoroso Lima - Barra da Tijuca, Rio de Janeiro - RJ",2,65,790000
"Avenida Peregrino Júnior - Barra da Tijuca, Rio de Janeiro - RJ",4,245,3900000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",3,130,1900000
"Avenida Monsenhor Ascaneo - Barra da Tijuca, Rio de Janeiro - RJ",2,119,1354172
"Barra da Tijuca, Rio de Janeiro - RJ",3,126,1289999
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,719205
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,719150
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,719100
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,719200
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,719000
"Avenida Rosauro Estellita, 160 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1560000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,435,5300000
"Avenida Vice-Presidente José Alencar, 1455 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,1359200
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,230,4800000
"Avenida General Olyntho Pillar - Barra da Tijuca, Rio de Janeiro - RJ",3,165,1500000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,501600
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,86,595270
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,435,4500000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,282,2950000
"Avenida das Américas, 14000 - Barra da Tijuca, Rio de Janeiro - RJ",3,85,620000
"Avenida Jornalista Tim Lopes - Barra da Tijuca, Rio de Janeiro - RJ",3,203,3000000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,230,5550000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,96,1100000
"Rua Mário Covas Júnior, 335 - Barra da Tijuca, Rio de Janeiro - RJ",3,79,775000
"Barra da Tijuca, Rio de Janeiro - RJ",4,260,4689999
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,166,1700000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,233,2350000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,108,702000
"Avenida Jornalista Tim Lopes, 255 - Barra da Tijuca, Rio de Janeiro - RJ",3,250,2650000
"Rua Jacarandás da Península, 1100 - Barra da Tijuca, Rio de Janeiro - RJ",4,229,2661000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,81,532000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1870000
"Barra da Tijuca, Rio de Janeiro - RJ",1,75,750000
"Avenida Lúcio Costa, 5800 - Barra da Tijuca, Rio de Janeiro - RJ",1,72,1149000
"Praça Advogado Heleno Cláudio Fragoso, 6 - Barra da Tijuca, Rio de Janeiro - RJ",3,139,1395000
"Avenida Lúcio Costa, 3361 - Barra da Tijuca, Rio de Janeiro - RJ",2,139,1899999
"Avenida Flamboyants da Península, 1259 - Barra da Tijuca, Rio de Janeiro - RJ",4,145,1732000
"Avenida Flamboyants da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1400000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",4,150,1061150
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,88,520450
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,90,1050000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",3,116,1319400
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1200000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",3,88,900000
"Rua Leonardo Vilasboas, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,69,423000
"Rua Coronel Aviador Antônio Arthur Braga, 50 - Barra da Tijuca, Rio de Janeiro - RJ",3,156,1449993
"Rua Aroazes, 615 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,590000
"Rua Desembargador Fernandes Pinheiro - Barra da Tijuca, Rio de Janeiro - RJ",5,390,1854000
"Avenida Ayrton Senna - Barra da Tijuca, Rio de Janeiro - RJ",3,104,1140000
"Avenida Cândido Portinari - Barra da Tijuca, Rio de Janeiro - RJ",2,78,866000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,220,2450000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",3,95,600000
"Avenida Vice-Presidente José Alencar, 1500 - Barra da Tijuca, Rio de Janeiro - RJ",4,150,1229000
"Avenida Lúcio Costa, 2930 - Barra da Tijuca, Rio de Janeiro - RJ",2,115,2099999
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,77,730000
"Avenida Ayrton Senna - Barra da Tijuca, Rio de Janeiro - RJ",3,116,1150000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,249,2900000
"Avenida Lúcio Costa, 3150 - Barra da Tijuca, Rio de Janeiro - RJ",1,54,740000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,91,657000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1600000
"Rua Mário Agostinelli, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,90,612000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,220,2150000
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,8665620
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",5,307,3070000
"Avenida Adolpho de Vasconcelos, 444 - Barra da Tijuca, Rio de Janeiro - RJ",2,53,399000
"Avenida Raymundo Magalhães Júnior - Barra da Tijuca, Rio de Janeiro - RJ",3,128,1100000
"Rua das Bromélias da Península, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1830800
"Rua Pedra de Itaúna - Barra da Tijuca, Rio de Janeiro - RJ",3,168,2100000
"Barra da Tijuca, Rio de Janeiro - RJ",4,220,2099999
"Barra da Tijuca, Rio de Janeiro - RJ",6,648,9500000
"Avenida Embaixador Abelardo Bueno, 3000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,415400
"Avenida Embaixador Abelardo Bueno, 3000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,415300
"Avenida Embaixador Abelardo Bueno, 3000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,415200
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1000000
"Barra da Tijuca, Rio de Janeiro - RJ",2,73,390000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,402,4250000
"Rua Zeno Zani - Barra da Tijuca, Rio de Janeiro - RJ",4,600,4300000
"Avenida Lúcio Costa, 3602 - Barra da Tijuca, Rio de Janeiro - RJ",4,186,2900000
"Barra da Tijuca, Rio de Janeiro - RJ",2,66,530000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,74,515000
"Barra da Tijuca, Rio de Janeiro - RJ",2,84,895000
"Barra da Tijuca, Rio de Janeiro - RJ",3,134,990000
"Rua de Paranhos Antunes, 151 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,1745780
"Avenida Salvador Allende, 5400 - Barra da Tijuca, Rio de Janeiro - RJ",3,87,574200
"Barra da Tijuca, Rio de Janeiro - RJ",4,228,4900000
"Avenida Jornalista Tim Lopes - Barra da Tijuca, Rio de Janeiro - RJ",2,100,2000000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,256,3800000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,266,3800000
"Avenida Malibu, 180 - Barra da Tijuca, Rio de Janeiro - RJ",3,122,1100000
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1189300
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1189200
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1189000
"Avenida Prefeito Dulcídio Cardoso, 2848 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,900000
"Barra da Tijuca, Rio de Janeiro - RJ",6,870,32968774
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1826335
"Rua Bauhíneas da Península, 555 - Barra da Tijuca, Rio de Janeiro - RJ",4,387,3950000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,312,2999990
"Avenida Lúcio Costa, 6250 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,989997
"Barra da Tijuca, Rio de Janeiro - RJ",3,116,1260000
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",4,350,3489000
"Avenida Lúcio Costa, 4700 - Barra da Tijuca, Rio de Janeiro - RJ",1,55,779999
"Barra da Tijuca, Rio de Janeiro - RJ",2,110,1100000
"Avenida João Cabral de Mello Neto, 500 - Barra da Tijuca, Rio de Janeiro - RJ",4,297,2667000
"Barra da Tijuca, Rio de Janeiro - RJ",3,118,1200000
"Avenida Pepe, 390 - Barra da Tijuca, Rio de Janeiro - RJ",2,84,1549999
"Avenida Rachel de Queiroz - Barra da Tijuca, Rio de Janeiro - RJ",3,120,998000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,567000
"Avenida Flamboyants da Península, 2618 - Barra da Tijuca, Rio de Janeiro - RJ",5,429,4299999
"Barra da Tijuca, Rio de Janeiro - RJ",1,75,1250000
"Barra da Tijuca, Rio de Janeiro - RJ",2,98,600000
"Barra da Tijuca, Rio de Janeiro - RJ",4,160,1600000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",2,78,750000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,128,1512500
"Avenida Embaixador Abelardo Bueno, 50 - Barra da Tijuca, Rio de Janeiro - RJ",2,83,579000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,75,950000
"Avenida Embaixador Abelardo Bueno, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,90,560000
"Barra da Tijuca, Rio de Janeiro - RJ",1,65,799000
"Avenida Marechal Henrique Lott, 270 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,425000
"Rua Coronel Aviador Antônio Arthur Braga, 250 - Barra da Tijuca, Rio de Janeiro - RJ",3,175,1999000
"Avenida Lúcio Costa, 17090 - Barra da Tijuca, Rio de Janeiro - RJ",3,152,2119000
"Rua Jacarandás da Península, 550 - Barra da Tijuca, Rio de Janeiro - RJ",4,376,3384000
"Rua Jacarandás da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",4,295,3300000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,159,1742000
"Avenida Rosauro Estellita - Barra da Tijuca, Rio de Janeiro - RJ",3,121,1347500
"Barra da Tijuca, Rio de Janeiro - RJ",2,69,590000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,895000
"Avenida Embaixador Abelardo Bueno, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,93,570500
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1013000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,996000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,80,1250000
"Rua Padre Alfredo Perez Gonzales, 130 - Barra da Tijuca, Rio de Janeiro - RJ",4,203,2000000
"Avenida Flamboyants da Península, 2412 - Barra da Tijuca, Rio de Janeiro - RJ",5,430,4512000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,197,1933750
"Avenida Flamboyants da Península, 1080 - Barra da Tijuca, Rio de Janeiro - RJ",4,242,2130650
"Avenida Adolpho de Vasconcelos - Barra da Tijuca, Rio de Janeiro - RJ",2,77,426000
"Avenida Gilberto Amado - Barra da Tijuca, Rio de Janeiro - RJ",4,619,5800000
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",3,134,1269000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,761000
"Barra da Tijuca, Rio de Janeiro - RJ",4,110,1030000
"Avenida Gilberto Amado - Barra da Tijuca, Rio de Janeiro - RJ",2,113,1200000
"Barra da Tijuca, Rio de Janeiro - RJ",2,85,560000
"Avenida Afonso de Taunay, 133 - Barra da Tijuca, Rio de Janeiro - RJ",4,360,3500000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,758000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,764000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,763000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1061000
"Barra da Tijuca, Rio de Janeiro - RJ",3,91,870000
"Avenida Pepe, 552 - Barra da Tijuca, Rio de Janeiro - RJ",3,197,2849999
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,250,2780000
"Avenida Ayrton Senna, 2500 - Barra da Tijuca, Rio de Janeiro - RJ",2,71,447000
"Barra da Tijuca, Rio de Janeiro - RJ",3,167,1700000
"Barra da Tijuca, Rio de Janeiro - RJ",2,78,944807
"Rua Aroazes - Barra da Tijuca, Rio de Janeiro - RJ",2,68,350000
"Avenida Rosauro Estellita, 119 - Barra da Tijuca, Rio de Janeiro - RJ",3,119,1299000
"Rua Jacarandás da Península, 1160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1750000
"Rua Coronel Euríco de Sousa Gomes Filho, 79 - Barra da Tijuca, Rio de Janeiro - RJ",4,171,2200000
"Avenida Lúcio Costa, 5750 - Barra da Tijuca, Rio de Janeiro - RJ",1,75,849997
"Avenida Flamboyants da Península, 2142 - Barra da Tijuca, Rio de Janeiro - RJ",5,407,3870000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,289,2850000
"Barra da Tijuca, Rio de Janeiro - RJ",2,90,1406000
"Praça Ministro Victor Nunes Leal - Barra da Tijuca, Rio de Janeiro - RJ",4,500,5300000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,65,631000
"Avenida Flamboyants da Península, 960 - Barra da Tijuca, Rio de Janeiro - RJ",3,229,1750000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,113,760000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",3,330,7999999
"Rua Alfredo Ceschiatti, 350 - Barra da Tijuca, Rio de Janeiro - RJ",2,90,548000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,302,3065000
"Avenida Antônio Gallotti - Barra da Tijuca, Rio de Janeiro - RJ",2,82,410000
"Barra da Tijuca, Rio de Janeiro - RJ",2,69,549993
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,88,555600
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,91,594415
"Rua Queiros Júnior, 131 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,494300
"Rua Queiros Júnior, 131 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,494100
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,91,612750
"Avenida Flamboyants da Península, 1250 - Barra da Tijuca, Rio de Janeiro - RJ",5,309,5100000
"Avenida Lúcio Costa, 5750 - Barra da Tijuca, Rio de Janeiro - RJ",1,60,819999
"Avenida Adolpho de Vasconcelos, 201 - Barra da Tijuca, Rio de Janeiro - RJ",2,50,369000
"Barra da Tijuca, Rio de Janeiro - RJ",4,289,3950000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1593150
"Avenida Marechal Henrique Lott - Barra da Tijuca, Rio de Janeiro - RJ",2,92,770000
"Avenida Flamboyants da Península, 960 - Barra da Tijuca, Rio de Janeiro - RJ",1,117,1130000
"Barra da Tijuca, Rio de Janeiro - RJ",3,72,578000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,70,995000
"Barra da Tijuca, Rio de Janeiro - RJ",2,110,1099999
"Barra da Tijuca, Rio de Janeiro - RJ",2,73,670000
"Barra da Tijuca, Rio de Janeiro - RJ",3,100,906950
"Rua Vilhena de Morais, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,630000
"Avenida Lúcio Costa, 5750 - Barra da Tijuca, Rio de Janeiro - RJ",1,60,879997
"Rua César Lattes, 260 - Barra da Tijuca, Rio de Janeiro - RJ",2,77,650000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,91,549000
"Rua Queiros Júnior, 131 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,494200
"Avenida Alda Garrido, 118 - Barra da Tijuca, Rio de Janeiro - RJ",3,190,1990000
"Barra da Tijuca, Rio de Janeiro - RJ",4,160,1393650
"Avenida Rosauro Estellita, 155 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1528000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1599000
"Avenida Abraham Medina, 355 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,616500
"Barra da Tijuca, Rio de Janeiro - RJ",3,300,4200000
"Avenida Ruy Antunes Correa - Barra da Tijuca, Rio de Janeiro - RJ",3,107,950000
"Avenida das Acácias da Península, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,390,3100000
"Avenida Vice-Presidente José Alencar, 1455 - Barra da Tijuca, Rio de Janeiro - RJ",4,145,1549999
"Avenida das Américas, 3080 - Barra da Tijuca, Rio de Janeiro - RJ",4,244,2549993
"Rua Escritor Rodrigo Melo Franco, 660 - Barra da Tijuca, Rio de Janeiro - RJ",3,134,1220000
"Barra da Tijuca, Rio de Janeiro - RJ",4,150,1735000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,292,3300000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,87,558600
"Rua Mário Covas Júnior - Barra da Tijuca, Rio de Janeiro - RJ",3,75,750000
"Avenida Embaixador Abelardo Bueno, 100 - Barra da Tijuca, Rio de Janeiro - RJ",3,91,780000
"Barra da Tijuca, Rio de Janeiro - RJ",4,143,1450000
"Rua Mário Agostinelli, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,87,556000
"Rua Jornalista Henrique Cordeiro, 160 - Barra da Tijuca, Rio de Janeiro - RJ",2,82,744993
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,124,1390000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,313,3048400
"Rua Pedro Lago, 61 - Barra da Tijuca, Rio de Janeiro - RJ",2,84,902783
"Avenida Lúcio Costa, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,165,2499000
"Barra da Tijuca, Rio de Janeiro - RJ",4,140,3000000
"Rua Jacarandás da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,112,1280000
"Barra da Tijuca, Rio de Janeiro - RJ",2,72,800000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,150,1150000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1372000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1327000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1373000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1328000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,55,1050000
"Avenida João Cabral de Mello Neto, 1 - Barra da Tijuca, Rio de Janeiro - RJ",4,487,3709000
"Avenida Lúcio Costa, 4350 - Barra da Tijuca, Rio de Janeiro - RJ",4,290,5600000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1374000
"Barra da Tijuca, Rio de Janeiro - RJ",1,70,560000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1226000
"Avenida das Américas, 6250 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1200000
"Avenida das Américas, 9650 - Barra da Tijuca, Rio de Janeiro - RJ",3,106,1290000
"Rua Coronel Aviador Antônio Arthur Braga, 100 - Barra da Tijuca, Rio de Janeiro - RJ",4,318,2500000
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,623000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",3,92,1235000
"Avenida Prefeito Dulcídio Cardoso, 1400 - Barra da Tijuca, Rio de Janeiro - RJ",3,385,3100000
"Avenida João Cabral de Mello Neto, 0 - Barra da Tijuca, Rio de Janeiro - RJ",2,108,1136000
"Rua Queiros Júnior, 131 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,494000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",3,88,1200000
"Avenida Lúcio Costa, 1900 - Barra da Tijuca, Rio de Janeiro - RJ",4,350,7500000
"Avenida Monsenhor Ascaneo - Barra da Tijuca, Rio de Janeiro - RJ",2,142,1820000
"Barra da Tijuca, Rio de Janeiro - RJ",2,192,1800000
"Avenida Jean Paul Sartre, 66 - Barra da Tijuca, Rio de Janeiro - RJ",4,140,1150000
"Barra da Tijuca, Rio de Janeiro - RJ",4,261,5300000
"Avenida Lúcio Costa, 5550 - Barra da Tijuca, Rio de Janeiro - RJ",1,47,699999
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,110,949000
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",4,250,3690000
